2016-06-04 15:26:38 startup archives install
2016-06-07 04:31:34 status unpacked libtext-iconv-perl:amd64 1.7-5+b2
2016-06-07 04:31:34 install libtext-wrapi18n-perl:all <none> 0.06-7
2016-06-07 04:31:34 status half-installed libtext-wrapi18n-perl:all 0.06-7
2016-06-07 04:31:34 status unpacked libtext-wrapi18n-perl:all 0.06-7
2016-06-07 04:31:34 status unpacked libtext-wrapi18n-perl:all 0.06-7
2016-06-07 04:31:34 upgrade mawk:amd64 1.3.3-17 1.3.3-17
2016-06-07 04:31:34 status half-configured mawk:amd64 1.3.3-17
2016-06-07 04:31:34 status unpacked mawk:amd64 1.3.3-17
2016-06-07 04:31:34 status half-installed mawk:amd64 1.3.3-17
2016-06-07 04:31:35 status half-installed mawk:amd64 1.3.3-17
2016-06-07 04:31:35 status unpacked mawk:amd64 1.3.3-17
2016-06-07 04:31:35 status unpacked mawk:amd64 1.3.3-17
2016-06-07 04:31:36 install libncurses5:amd64 <none> 5.9+20140913-1+b1
2016-06-07 04:31:36 status half-installed libncurses5:amd64 5.9+20140913-1+b1
2016-06-07 04:31:36 status unpacked libncurses5:amd64 5.9+20140913-1+b1
2016-06-07 04:31:36 status unpacked libncurses5:amd64 5.9+20140913-1+b1
2016-06-07 04:31:37 install libtinfo5:amd64 <none> 5.9+20140913-1+b1
2016-06-07 04:31:37 status half-installed libtinfo5:amd64 5.9+20140913-1+b1
2016-06-07 04:31:37 status unpacked libtinfo5:amd64 5.9+20140913-1+b1
2016-06-07 04:31:37 status unpacked libtinfo5:amd64 5.9+20140913-1+b1
2016-06-07 04:31:38 install ncurses-base:all <none> 5.9+20140913-1
2016-06-07 04:31:38 status half-installed ncurses-base:all 5.9+20140913-1
2016-06-07 04:31:39 status unpacked ncurses-base:all 5.9+20140913-1
2016-06-07 04:31:39 status unpacked ncurses-base:all 5.9+20140913-1
2016-06-07 04:31:39 install ncurses-bin:amd64 <none> 5.9+20140913-1+b1
2016-06-07 04:31:39 status half-installed ncurses-bin:amd64 5.9+20140913-1+b1
2016-06-07 04:31:40 status unpacked ncurses-bin:amd64 5.9+20140913-1+b1
2016-06-07 04:31:40 status unpacked ncurses-bin:amd64 5.9+20140913-1+b1
2016-06-07 04:31:40 install libpam-modules:amd64 <none> 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:40 status half-installed libpam-modules:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:43 status unpacked libpam-modules:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:43 status unpacked libpam-modules:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:43 install libpam-modules-bin:amd64 <none> 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:43 status half-installed libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:44 status unpacked libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:44 status unpacked libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:44 install libpam-runtime:all <none> 1.1.8-3.1+deb8u1
2016-06-07 04:31:44 status half-installed libpam-runtime:all 1.1.8-3.1+deb8u1
2016-06-07 04:31:46 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-06-07 04:31:46 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-06-07 04:31:46 install libpam0g:amd64 <none> 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:46 status half-installed libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:47 status unpacked libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:47 status unpacked libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:31:47 install libpcre3:amd64 <none> 2:8.35-3.3+deb8u4
2016-06-07 04:31:47 status half-installed libpcre3:amd64 2:8.35-3.3+deb8u4
2016-06-07 04:31:48 status unpacked libpcre3:amd64 2:8.35-3.3+deb8u4
2016-06-07 04:31:48 status unpacked libpcre3:amd64 2:8.35-3.3+deb8u4
2016-06-07 04:31:48 upgrade perl-base:amd64 5.20.2-3+deb8u5 5.20.2-3+deb8u5
2016-06-07 04:31:48 status half-configured perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:31:48 status unpacked perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:31:48 status half-installed perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:01 status half-installed perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:01 status unpacked perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:01 status unpacked perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:02 install sed:amd64 <none> 4.2.2-4+b1
2016-06-07 04:32:02 status half-installed sed:amd64 4.2.2-4+b1
2016-06-07 04:32:03 status unpacked sed:amd64 4.2.2-4+b1
2016-06-07 04:32:03 status unpacked sed:amd64 4.2.2-4+b1
2016-06-07 04:32:04 install sensible-utils:all <none> 0.0.9
2016-06-07 04:32:04 status half-installed sensible-utils:all 0.0.9
2016-06-07 04:32:04 status unpacked sensible-utils:all 0.0.9
2016-06-07 04:32:04 status unpacked sensible-utils:all 0.0.9
2016-06-07 04:32:05 install login:amd64 <none> 1:4.2-3+deb8u1
2016-06-07 04:32:05 status half-installed login:amd64 1:4.2-3+deb8u1
2016-06-07 04:32:08 status unpacked login:amd64 1:4.2-3+deb8u1
2016-06-07 04:32:08 status unpacked login:amd64 1:4.2-3+deb8u1
2016-06-07 04:32:09 install passwd:amd64 <none> 1:4.2-3+deb8u1
2016-06-07 04:32:09 status half-installed passwd:amd64 1:4.2-3+deb8u1
2016-06-07 04:32:14 status unpacked passwd:amd64 1:4.2-3+deb8u1
2016-06-07 04:32:14 status unpacked passwd:amd64 1:4.2-3+deb8u1
2016-06-07 04:32:14 install libslang2:amd64 <none> 2.3.0-2
2016-06-07 04:32:14 status half-installed libslang2:amd64 2.3.0-2
2016-06-07 04:32:15 status unpacked libslang2:amd64 2.3.0-2
2016-06-07 04:32:15 status unpacked libslang2:amd64 2.3.0-2
2016-06-07 04:32:15 install startpar:amd64 <none> 0.59-3
2016-06-07 04:32:15 status half-installed startpar:amd64 0.59-3
2016-06-07 04:32:15 status unpacked startpar:amd64 0.59-3
2016-06-07 04:32:16 status unpacked startpar:amd64 0.59-3
2016-06-07 04:32:16 install tar:amd64 <none> 1.27.1-2+b1
2016-06-07 04:32:16 status half-installed tar:amd64 1.27.1-2+b1
2016-06-07 04:32:17 status unpacked tar:amd64 1.27.1-2+b1
2016-06-07 04:32:17 status unpacked tar:amd64 1.27.1-2+b1
2016-06-07 04:32:18 install tzdata:all <none> 2016d-0+deb8u1
2016-06-07 04:32:18 status half-installed tzdata:all 2016d-0+deb8u1
2016-06-07 04:32:29 status unpacked tzdata:all 2016d-0+deb8u1
2016-06-07 04:32:29 status unpacked tzdata:all 2016d-0+deb8u1
2016-06-07 04:32:29 install libustr-1.0-1:amd64 <none> 1.0.4-3+b2
2016-06-07 04:32:29 status half-installed libustr-1.0-1:amd64 1.0.4-3+b2
2016-06-07 04:32:30 status unpacked libustr-1.0-1:amd64 1.0.4-3+b2
2016-06-07 04:32:30 status unpacked libustr-1.0-1:amd64 1.0.4-3+b2
2016-06-07 04:32:30 install liblzma5:amd64 <none> 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:30 status half-installed liblzma5:amd64 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:30 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:30 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:31 install zlib1g:amd64 <none> 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:31 status half-installed zlib1g:amd64 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:31 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:31 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:31 startup packages configure
2016-06-07 04:32:31 configure gcc-4.8-base:amd64 4.8.4-1 <none>
2016-06-07 04:32:31 status unpacked gcc-4.8-base:amd64 4.8.4-1
2016-06-07 04:32:31 status half-configured gcc-4.8-base:amd64 4.8.4-1
2016-06-07 04:32:31 status installed gcc-4.8-base:amd64 4.8.4-1
2016-06-07 04:32:31 configure lsb-base:all 4.1+devuan2 <none>
2016-06-07 04:32:31 status unpacked lsb-base:all 4.1+devuan2
2016-06-07 04:32:32 status half-configured lsb-base:all 4.1+devuan2
2016-06-07 04:32:32 status installed lsb-base:all 4.1+devuan2
2016-06-07 04:32:32 configure sensible-utils:all 0.0.9 <none>
2016-06-07 04:32:32 status unpacked sensible-utils:all 0.0.9
2016-06-07 04:32:32 status half-configured sensible-utils:all 0.0.9
2016-06-07 04:32:32 status installed sensible-utils:all 0.0.9
2016-06-07 04:32:32 configure ncurses-base:all 5.9+20140913-1 <none>
2016-06-07 04:32:32 status unpacked ncurses-base:all 5.9+20140913-1
2016-06-07 04:32:32 status unpacked ncurses-base:all 5.9+20140913-1
2016-06-07 04:32:33 status half-configured ncurses-base:all 5.9+20140913-1
2016-06-07 04:32:33 status installed ncurses-base:all 5.9+20140913-1
2016-06-07 04:32:33 configure libsemanage-common:all 2.3-1 <none>
2016-06-07 04:32:33 status unpacked libsemanage-common:all 2.3-1
2016-06-07 04:32:33 status unpacked libsemanage-common:all 2.3-1
2016-06-07 04:32:33 status half-configured libsemanage-common:all 2.3-1
2016-06-07 04:32:33 status installed libsemanage-common:all 2.3-1
2016-06-07 04:32:33 configure gcc-4.9-base:amd64 4.9.2-10 <none>
2016-06-07 04:32:33 status unpacked gcc-4.9-base:amd64 4.9.2-10
2016-06-07 04:32:33 status half-configured gcc-4.9-base:amd64 4.9.2-10
2016-06-07 04:32:33 status installed gcc-4.9-base:amd64 4.9.2-10
2016-06-07 04:32:33 configure libaudit-common:all 1:2.4-1 <none>
2016-06-07 04:32:33 status unpacked libaudit-common:all 1:2.4-1
2016-06-07 04:32:33 status unpacked libaudit-common:all 1:2.4-1
2016-06-07 04:32:33 status half-configured libaudit-common:all 1:2.4-1
2016-06-07 04:32:33 status installed libaudit-common:all 1:2.4-1
2016-06-07 04:32:33 configure libc6:amd64 2.19-18+deb8u4 <none>
2016-06-07 04:32:33 status unpacked libc6:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 status unpacked libc6:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 status half-configured libc6:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 status installed libc6:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 configure startpar:amd64 0.59-3 <none>
2016-06-07 04:32:34 status unpacked startpar:amd64 0.59-3
2016-06-07 04:32:34 status unpacked startpar:amd64 0.59-3
2016-06-07 04:32:34 status half-configured startpar:amd64 0.59-3
2016-06-07 04:32:34 status installed startpar:amd64 0.59-3
2016-06-07 04:32:34 configure libc-bin:amd64 2.19-18+deb8u4 <none>
2016-06-07 04:32:34 status unpacked libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 status unpacked libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 status unpacked libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:34 status unpacked libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:35 status unpacked libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:35 status unpacked libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:35 status half-configured libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:35 status installed libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:35 configure sysvinit-utils:amd64 2.88dsf-59.2+devuan2 <none>
2016-06-07 04:32:35 status unpacked sysvinit-utils:amd64 2.88dsf-59.2+devuan2
2016-06-07 04:32:35 status half-configured sysvinit-utils:amd64 2.88dsf-59.2+devuan2
2016-06-07 04:32:35 status installed sysvinit-utils:amd64 2.88dsf-59.2+devuan2
2016-06-07 04:32:35 configure diffutils:amd64 1:3.3-1+b1 <none>
2016-06-07 04:32:35 status unpacked diffutils:amd64 1:3.3-1+b1
2016-06-07 04:32:35 status half-configured diffutils:amd64 1:3.3-1+b1
2016-06-07 04:32:35 status installed diffutils:amd64 1:3.3-1+b1
2016-06-07 04:32:35 configure insserv:amd64 1.14.0-5 <none>
2016-06-07 04:32:35 status unpacked insserv:amd64 1.14.0-5
2016-06-07 04:32:35 status unpacked insserv:amd64 1.14.0-5
2016-06-07 04:32:35 status unpacked insserv:amd64 1.14.0-5
2016-06-07 04:32:35 status half-configured insserv:amd64 1.14.0-5
2016-06-07 04:32:35 status installed insserv:amd64 1.14.0-5
2016-06-07 04:32:36 configure findutils:amd64 4.4.2-9+b1 <none>
2016-06-07 04:32:36 status unpacked findutils:amd64 4.4.2-9+b1
2016-06-07 04:32:36 status half-configured findutils:amd64 4.4.2-9+b1
2016-06-07 04:32:36 status installed findutils:amd64 4.4.2-9+b1
2016-06-07 04:32:36 configure libsmartcols1:amd64 2.26.2-6+devuan1 <none>
2016-06-07 04:32:36 status unpacked libsmartcols1:amd64 2.26.2-6+devuan1
2016-06-07 04:32:36 status half-configured libsmartcols1:amd64 2.26.2-6+devuan1
2016-06-07 04:32:36 status installed libsmartcols1:amd64 2.26.2-6+devuan1
2016-06-07 04:32:36 status triggers-pending libc-bin:amd64 2.19-18+deb8u4
2016-06-07 04:32:36 configure debianutils:amd64 4.4+b1 <none>
2016-06-07 04:32:36 status unpacked debianutils:amd64 4.4+b1
2016-06-07 04:32:36 status half-configured debianutils:amd64 4.4+b1
2016-06-07 04:32:36 status installed debianutils:amd64 4.4+b1
2016-06-07 04:32:36 configure hostname:amd64 3.15 <none>
2016-06-07 04:32:36 status unpacked hostname:amd64 3.15
2016-06-07 04:32:36 status half-configured hostname:amd64 3.15
2016-06-07 04:32:36 status installed hostname:amd64 3.15
2016-06-07 04:32:37 configure multiarch-support:amd64 2.19-18+deb8u4 <none>
2016-06-07 04:32:37 status unpacked multiarch-support:amd64 2.19-18+deb8u4
2016-06-07 04:32:37 status half-configured multiarch-support:amd64 2.19-18+deb8u4
2016-06-07 04:32:37 status installed multiarch-support:amd64 2.19-18+deb8u4
2016-06-07 04:32:37 configure mawk:amd64 1.3.3-17 <none>
2016-06-07 04:32:37 status unpacked mawk:amd64 1.3.3-17
2016-06-07 04:32:37 status half-configured mawk:amd64 1.3.3-17
2016-06-07 04:32:37 status installed mawk:amd64 1.3.3-17
2016-06-07 04:32:37 configure bsdutils:amd64 1:2.26.2-6+devuan1 <none>
2016-06-07 04:32:37 status unpacked bsdutils:amd64 1:2.26.2-6+devuan1
2016-06-07 04:32:37 status half-configured bsdutils:amd64 1:2.26.2-6+devuan1
2016-06-07 04:32:37 status installed bsdutils:amd64 1:2.26.2-6+devuan1
2016-06-07 04:32:37 configure libpcre3:amd64 2:8.35-3.3+deb8u4 <none>
2016-06-07 04:32:37 status unpacked libpcre3:amd64 2:8.35-3.3+deb8u4
2016-06-07 04:32:37 status half-configured libpcre3:amd64 2:8.35-3.3+deb8u4
2016-06-07 04:32:37 status installed libpcre3:amd64 2:8.35-3.3+deb8u4
2016-06-07 04:32:37 configure libbz2-1.0:amd64 1.0.6-7+b3 <none>
2016-06-07 04:32:37 status unpacked libbz2-1.0:amd64 1.0.6-7+b3
2016-06-07 04:32:37 status half-configured libbz2-1.0:amd64 1.0.6-7+b3
2016-06-07 04:32:38 status installed libbz2-1.0:amd64 1.0.6-7+b3
2016-06-07 04:32:38 configure base-files:amd64 8+devuan7 <none>
2016-06-07 04:32:38 status unpacked base-files:amd64 8+devuan7
2016-06-07 04:32:38 status unpacked base-files:amd64 8+devuan7
2016-06-07 04:32:38 status unpacked base-files:amd64 8+devuan7
2016-06-07 04:32:38 status unpacked base-files:amd64 8+devuan7
2016-06-07 04:32:38 status unpacked base-files:amd64 8+devuan7
2016-06-07 04:32:38 status unpacked base-files:amd64 8+devuan7
2016-06-07 04:32:38 status half-configured base-files:amd64 8+devuan7
2016-06-07 04:32:38 status installed base-files:amd64 8+devuan7
2016-06-07 04:32:38 configure libdebconfclient0:amd64 0.192 <none>
2016-06-07 04:32:38 status unpacked libdebconfclient0:amd64 0.192
2016-06-07 04:32:38 status half-configured libdebconfclient0:amd64 0.192
2016-06-07 04:32:38 status installed libdebconfclient0:amd64 0.192
2016-06-07 04:32:39 configure libselinux1:amd64 2.3-2 <none>
2016-06-07 04:32:39 status unpacked libselinux1:amd64 2.3-2
2016-06-07 04:32:39 status half-configured libselinux1:amd64 2.3-2
2016-06-07 04:32:39 status installed libselinux1:amd64 2.3-2
2016-06-07 04:32:39 configure libcomerr2:amd64 1.42.12-1.1 <none>
2016-06-07 04:32:39 status unpacked libcomerr2:amd64 1.42.12-1.1
2016-06-07 04:32:39 status half-configured libcomerr2:amd64 1.42.12-1.1
2016-06-07 04:32:39 status installed libcomerr2:amd64 1.42.12-1.1
2016-06-07 04:32:39 configure libslang2:amd64 2.3.0-2 <none>
2016-06-07 04:32:39 status unpacked libslang2:amd64 2.3.0-2
2016-06-07 04:32:39 status half-configured libslang2:amd64 2.3.0-2
2016-06-07 04:32:39 status installed libslang2:amd64 2.3.0-2
2016-06-07 04:32:39 configure libsepol1:amd64 2.3-2 <none>
2016-06-07 04:32:39 status unpacked libsepol1:amd64 2.3-2
2016-06-07 04:32:39 status half-configured libsepol1:amd64 2.3-2
2016-06-07 04:32:39 status installed libsepol1:amd64 2.3-2
2016-06-07 04:32:39 configure libgcc1:amd64 1:4.9.2-10 <none>
2016-06-07 04:32:39 status unpacked libgcc1:amd64 1:4.9.2-10
2016-06-07 04:32:40 status half-configured libgcc1:amd64 1:4.9.2-10
2016-06-07 04:32:40 status installed libgcc1:amd64 1:4.9.2-10
2016-06-07 04:32:40 configure libustr-1.0-1:amd64 1.0.4-3+b2 <none>
2016-06-07 04:32:40 status unpacked libustr-1.0-1:amd64 1.0.4-3+b2
2016-06-07 04:32:40 status half-configured libustr-1.0-1:amd64 1.0.4-3+b2
2016-06-07 04:32:40 status installed libustr-1.0-1:amd64 1.0.4-3+b2
2016-06-07 04:32:40 configure libaudit1:amd64 1:2.4-1+b1 <none>
2016-06-07 04:32:40 status unpacked libaudit1:amd64 1:2.4-1+b1
2016-06-07 04:32:40 status half-configured libaudit1:amd64 1:2.4-1+b1
2016-06-07 04:32:40 status installed libaudit1:amd64 1:2.4-1+b1
2016-06-07 04:32:40 configure libtinfo5:amd64 5.9+20140913-1+b1 <none>
2016-06-07 04:32:40 status unpacked libtinfo5:amd64 5.9+20140913-1+b1
2016-06-07 04:32:40 status half-configured libtinfo5:amd64 5.9+20140913-1+b1
2016-06-07 04:32:40 status installed libtinfo5:amd64 5.9+20140913-1+b1
2016-06-07 04:32:41 configure libattr1:amd64 1:2.4.47-2 <none>
2016-06-07 04:32:41 status unpacked libattr1:amd64 1:2.4.47-2
2016-06-07 04:32:41 status half-configured libattr1:amd64 1:2.4.47-2
2016-06-07 04:32:41 status installed libattr1:amd64 1:2.4.47-2
2016-06-07 04:32:41 configure libss2:amd64 1.42.12-1.1 <none>
2016-06-07 04:32:41 status unpacked libss2:amd64 1.42.12-1.1
2016-06-07 04:32:41 status half-configured libss2:amd64 1.42.12-1.1
2016-06-07 04:32:41 status installed libss2:amd64 1.42.12-1.1
2016-06-07 04:32:41 configure liblzma5:amd64 5.1.1alpha+20120614-2+b3 <none>
2016-06-07 04:32:41 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:41 status half-configured liblzma5:amd64 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:41 status installed liblzma5:amd64 5.1.1alpha+20120614-2+b3
2016-06-07 04:32:41 configure base-passwd:amd64 3.5.37 <none>
2016-06-07 04:32:41 status unpacked base-passwd:amd64 3.5.37
2016-06-07 04:32:41 status half-configured base-passwd:amd64 3.5.37
2016-06-07 04:32:42 status installed base-passwd:amd64 3.5.37
2016-06-07 04:32:42 configure e2fslibs:amd64 1.42.12-1.1 <none>
2016-06-07 04:32:42 status unpacked e2fslibs:amd64 1.42.12-1.1
2016-06-07 04:32:42 status half-configured e2fslibs:amd64 1.42.12-1.1
2016-06-07 04:32:42 status installed e2fslibs:amd64 1.42.12-1.1
2016-06-07 04:32:42 configure libdb5.3:amd64 5.3.28-9 <none>
2016-06-07 04:32:42 status unpacked libdb5.3:amd64 5.3.28-9
2016-06-07 04:32:42 status half-configured libdb5.3:amd64 5.3.28-9
2016-06-07 04:32:42 status installed libdb5.3:amd64 5.3.28-9
2016-06-07 04:32:42 configure zlib1g:amd64 1:1.2.8.dfsg-2+b1 <none>
2016-06-07 04:32:42 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:43 status half-configured zlib1g:amd64 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:43 status installed zlib1g:amd64 1:1.2.8.dfsg-2+b1
2016-06-07 04:32:43 configure libsemanage1:amd64 2.3-1+b1 <none>
2016-06-07 04:32:43 status unpacked libsemanage1:amd64 2.3-1+b1
2016-06-07 04:32:43 status half-configured libsemanage1:amd64 2.3-1+b1
2016-06-07 04:32:43 status installed libsemanage1:amd64 2.3-1+b1
2016-06-07 04:32:43 configure libacl1:amd64 2.2.52-2 <none>
2016-06-07 04:32:43 status unpacked libacl1:amd64 2.2.52-2
2016-06-07 04:32:43 status half-configured libacl1:amd64 2.2.52-2
2016-06-07 04:32:43 status installed libacl1:amd64 2.2.52-2
2016-06-07 04:32:43 configure ncurses-bin:amd64 5.9+20140913-1+b1 <none>
2016-06-07 04:32:43 status unpacked ncurses-bin:amd64 5.9+20140913-1+b1
2016-06-07 04:32:43 status half-configured ncurses-bin:amd64 5.9+20140913-1+b1
2016-06-07 04:32:43 status installed ncurses-bin:amd64 5.9+20140913-1+b1
2016-06-07 04:32:44 configure libncurses5:amd64 5.9+20140913-1+b1 <none>
2016-06-07 04:32:44 status unpacked libncurses5:amd64 5.9+20140913-1+b1
2016-06-07 04:32:44 status half-configured libncurses5:amd64 5.9+20140913-1+b1
2016-06-07 04:32:44 status installed libncurses5:amd64 5.9+20140913-1+b1
2016-06-07 04:32:44 configure coreutils:amd64 8.23-4 <none>
2016-06-07 04:32:44 status unpacked coreutils:amd64 8.23-4
2016-06-07 04:32:44 status half-configured coreutils:amd64 8.23-4
2016-06-07 04:32:44 status installed coreutils:amd64 8.23-4
2016-06-07 04:32:44 configure tar:amd64 1.27.1-2+b1 <none>
2016-06-07 04:32:44 status unpacked tar:amd64 1.27.1-2+b1
2016-06-07 04:32:44 status unpacked tar:amd64 1.27.1-2+b1
2016-06-07 04:32:44 status half-configured tar:amd64 1.27.1-2+b1
2016-06-07 04:32:44 status installed tar:amd64 1.27.1-2+b1
2016-06-07 04:32:44 configure dpkg:amd64 1.17.27 <none>
2016-06-07 04:32:44 status unpacked dpkg:amd64 1.17.27
2016-06-07 04:32:45 status unpacked dpkg:amd64 1.17.27
2016-06-07 04:32:45 status unpacked dpkg:amd64 1.17.27
2016-06-07 04:32:45 status unpacked dpkg:amd64 1.17.27
2016-06-07 04:32:45 status unpacked dpkg:amd64 1.17.27
2016-06-07 04:32:45 status half-configured dpkg:amd64 1.17.27
2016-06-07 04:32:45 status installed dpkg:amd64 1.17.27
2016-06-07 04:32:45 configure sed:amd64 4.2.2-4+b1 <none>
2016-06-07 04:32:45 status unpacked sed:amd64 4.2.2-4+b1
2016-06-07 04:32:45 status half-configured sed:amd64 4.2.2-4+b1
2016-06-07 04:32:45 status installed sed:amd64 4.2.2-4+b1
2016-06-07 04:32:45 configure perl-base:amd64 5.20.2-3+deb8u5 <none>
2016-06-07 04:32:45 status unpacked perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:45 status half-configured perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:45 status installed perl-base:amd64 5.20.2-3+deb8u5
2016-06-07 04:32:45 configure grep:amd64 2.20-4.1 <none>
2016-06-07 04:32:45 status unpacked grep:amd64 2.20-4.1
2016-06-07 04:32:45 status half-configured grep:amd64 2.20-4.1
2016-06-07 04:32:46 status installed grep:amd64 2.20-4.1
2016-06-07 04:32:46 configure debconf:all 1.5.56 <none>
2016-06-07 04:32:46 status unpacked debconf:all 1.5.56
2016-06-07 04:32:46 status unpacked debconf:all 1.5.56
2016-06-07 04:32:46 status unpacked debconf:all 1.5.56
2016-06-07 04:32:46 status unpacked debconf:all 1.5.56
2016-06-07 04:32:46 status half-configured debconf:all 1.5.56
2016-06-07 04:32:46 status installed debconf:all 1.5.56
2016-06-07 04:32:46 configure tzdata:all 2016d-0+deb8u1 <none>
2016-06-07 04:32:46 status unpacked tzdata:all 2016d-0+deb8u1
2016-06-07 04:32:46 status half-configured tzdata:all 2016d-0+deb8u1
2016-06-07 04:32:46 status installed tzdata:all 2016d-0+deb8u1
2016-06-07 04:32:46 configure gzip:amd64 1.6-4 <none>
2016-06-07 04:32:46 status unpacked gzip:amd64 1.6-4
2016-06-07 04:32:47 status half-configured gzip:amd64 1.6-4
2016-06-07 04:32:47 status installed gzip:amd64 1.6-4
2016-06-07 04:32:47 configure dash:amd64 0.5.7-4+b1 <none>
2016-06-07 04:32:47 status unpacked dash:amd64 0.5.7-4+b1
2016-06-07 04:32:47 status half-configured dash:amd64 0.5.7-4+b1
2016-06-07 04:32:47 status installed dash:amd64 0.5.7-4+b1
2016-06-07 04:32:47 configure libtext-iconv-perl:amd64 1.7-5+b2 <none>
2016-06-07 04:32:47 status unpacked libtext-iconv-perl:amd64 1.7-5+b2
2016-06-07 04:32:47 status half-configured libtext-iconv-perl:amd64 1.7-5+b2
2016-06-07 04:32:47 status installed libtext-iconv-perl:amd64 1.7-5+b2
2016-06-07 04:32:47 configure sysv-rc:all 2.88dsf-59.2+devuan2 <none>
2016-06-07 04:32:47 status unpacked sysv-rc:all 2.88dsf-59.2+devuan2
2016-06-07 04:32:47 status half-configured sysv-rc:all 2.88dsf-59.2+devuan2
2016-06-07 04:32:47 status installed sysv-rc:all 2.88dsf-59.2+devuan2
2016-06-07 04:32:48 configure liblocale-gettext-perl:amd64 1.05-8+b1 <none>
2016-06-07 04:32:48 status unpacked liblocale-gettext-perl:amd64 1.05-8+b1
2016-06-07 04:32:48 status half-configured liblocale-gettext-perl:amd64 1.05-8+b1
2016-06-07 04:32:48 status installed liblocale-gettext-perl:amd64 1.05-8+b1
2016-06-07 04:32:48 configure libtext-charwidth-perl:amd64 0.04-7+b3 <none>
2016-06-07 04:32:48 status unpacked libtext-charwidth-perl:amd64 0.04-7+b3
2016-06-07 04:32:48 status half-configured libtext-charwidth-perl:amd64 0.04-7+b3
2016-06-07 04:32:48 status installed libtext-charwidth-perl:amd64 0.04-7+b3
2016-06-07 04:32:48 configure libpam0g:amd64 1.1.8-3.1+deb8u1+b1 <none>
2016-06-07 04:32:48 status unpacked libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:32:48 status half-configured libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:32:48 status installed libpam0g:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:32:48 configure libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1 <none>
2016-06-07 04:32:48 status unpacked libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:32:48 status half-configured libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:32:49 status installed libpam-modules-bin:amd64 1.1.8-3.1+deb8u1+b1
2016-06-07 04:32:49 configure bash:amd64 4.3-11+b1 <none>
2016-06-07 04:32:49 status unpacked bash:amd64 4.3-11+b1
